"",Symbol,Date,Year,Low,High,Open,Close,Volume
346,SRTRANSFIN,2020-11-19,2020,901.35,998.40,917.20,911.80,12671760
347,SRTRANSFIN,2020-11-20,2020,904.30,950.00,918.10,933.90,8782091
348,SRTRANSFIN,2020-11-20,2020,904.30,950.00,918.10,933.90,8782091
349,SRTRANSFIN,2020-11-23,2020,940.90,979.55,942.50,974.65,6634589
350,SRTRANSFIN,2020-11-24,2020,974.00,1039.50,982.70,1029.20,7881601
351,SRTRANSFIN,2020-11-25,2020,1033.00,1087.60,1034.80,1065.00,8738438
352,SRTRANSFIN,2020-11-26,2020,1022.40,1060.00,1059.35,1051.70,5103903
353,SRTRANSFIN,2020-11-27,2020,1054.10,1091.90,1060.00,1070.20,13521867
354,SRTRANSFIN,2020-12-01,2020,1018.70,1080.00,1079.90,1023.55,3971538
355,SRTRANSFIN,2020-12-02,2020,1020.00,1045.00,1033.70,1030.50,3681293
356,SRTRANSFIN,2020-12-03,2020,1028.30,1058.90,1040.00,1033.65,3252401
357,SRTRANSFIN,2020-12-04,2020,986.25,1045.30,1041.00,1003.10,5059913
358,SRTRANSFIN,2020-12-07,2020,1010.05,1087.00,1011.00,1063.40,6926188
359,SRTRANSFIN,2020-12-08,2020,1045.75,1080.30,1075.00,1066.75,4153006
360,SRTRANSFIN,2020-12-09,2020,1049.00,1078.25,1072.00,1062.30,2465394
361,SRTRANSFIN,2020-12-10,2020,1025.00,1062.00,1052.00,1049.75,2665772
362,SRTRANSFIN,2020-12-11,2020,1035.00,1075.10,1060.00,1043.25,3575835
363,SRTRANSFIN,2020-12-14,2020,1046.40,1073.80,1060.00,1070.00,2996029
364,SRTRANSFIN,2020-12-15,2020,1053.60,1101.70,1072.00,1092.40,3716021
365,SRTRANSFIN,2020-12-16,2020,1065.00,1108.00,1102.85,1073.05,3596858
366,SRTRANSFIN,2020-12-17,2020,1051.45,1076.10,1072.00,1056.50,2033744
367,SRTRANSFIN,2020-12-18,2020,1016.05,1061.70,1056.90,1027.80,3454877
368,SRTRANSFIN,2020-12-21,2020,944.40,1031.00,1030.10,966.85,3793335
369,SRTRANSFIN,2020-12-22,2020,918.10,976.15,968.90,937.95,4570383
370,SRTRANSFIN,2020-12-23,2020,927.00,969.90,937.80,961.65,4426672
371,SRTRANSFIN,2020-12-24,2020,970.10,1029.60,974.35,996.60,6604181
372,SRTRANSFIN,2020-12-28,2020,998.20,1029.80,1004.85,1016.05,4313417
373,SRTRANSFIN,2020-12-29,2020,1022.00,1049.60,1027.70,1034.90,4134436
374,SRTRANSFIN,2020-12-30,2020,1032.40,1055.00,1043.00,1039.05,4040813
375,SRTRANSFIN,2020-12-30,2020,1032.40,1055.00,1043.00,1039.05,4040813
376,SRTRANSFIN,2020-12-31,2020,1033.10,1051.00,1043.00,1046.50,2202198
377,SRTRANSFIN,2021-01-01,2021,1046.50,1076.90,1047.90,1070.85,2596287
378,SRTRANSFIN,2021-01-04,2021,1063.60,1088.00,1084.00,1076.75,2201670
379,SRTRANSFIN,2021-01-05,2021,1058.85,1119.40,1069.95,1114.15,3186132
380,SRTRANSFIN,2021-01-06,2021,1116.50,1208.50,1117.95,1197.20,8907705
381,SRTRANSFIN,2021-01-07,2021,1198.00,1316.90,1200.00,1306.80,9162646
382,SRTRANSFIN,2021-01-08,2021,1265.00,1313.35,1306.20,1295.70,6264854
383,SRTRANSFIN,2021-01-11,2021,1241.00,1314.60,1304.50,1251.65,3009112
384,SRTRANSFIN,2021-01-12,2021,1230.20,1309.90,1245.00,1262.60,4879040
385,SRTRANSFIN,2021-01-13,2021,1177.55,1280.80,1274.00,1216.85,5307342
386,SRTRANSFIN,2021-01-14,2021,1184.20,1244.00,1219.90,1218.45,4239655
387,SRTRANSFIN,2021-01-15,2021,1191.20,1252.55,1219.00,1204.55,3477096
388,SRTRANSFIN,2021-01-18,2021,1164.15,1212.75,1210.00,1173.80,2884739
389,SRTRANSFIN,2021-01-19,2021,1175.00,1243.50,1183.00,1228.35,4373503
390,SRTRANSFIN,2021-01-20,2021,1220.55,1262.00,1229.70,1247.70,3408446
391,SRTRANSFIN,2021-01-21,2021,1194.20,1276.35,1255.70,1206.45,3292375
392,SRTRANSFIN,2021-01-22,2021,1142.00,1224.25,1212.00,1150.65,3792976
393,SRTRANSFIN,2021-01-25,2021,1188.00,1264.80,1188.00,1201.05,7236073
394,SRTRANSFIN,2021-01-27,2021,1132.00,1180.00,1179.80,1151.05,3919772
395,SRTRANSFIN,2021-01-28,2021,1097.45,1152.85,1104.00,1111.10,4940451
396,SRTRANSFIN,2021-01-29,2021,1168.10,1319.00,1189.00,1291.35,18136253
397,SRTRANSFIN,2021-02-01,2021,1266.25,1344.80,1282.60,1332.00,6079052
398,SRTRANSFIN,2021-02-02,2021,1346.70,1430.00,1360.00,1366.65,6146122
399,SRTRANSFIN,2021-02-03,2021,1357.00,1476.15,1371.00,1465.30,5703639
400,SRTRANSFIN,2021-02-04,2021,1395.00,1454.70,1450.20,1420.65,4201023
401,SRTRANSFIN,2021-02-05,2021,1372.05,1471.00,1428.95,1384.45,3309891
402,SRTRANSFIN,2021-02-08,2021,1407.85,1479.00,1415.00,1419.50,3663462
403,SRTRANSFIN,2021-02-08,2021,1407.85,1479.00,1415.00,1419.50,3663462
404,SRTRANSFIN,2021-02-09,2021,1390.00,1443.75,1430.00,1413.10,2218783
405,SRTRANSFIN,2021-02-10,2021,1390.80,1456.00,1401.10,1428.10,3816335
406,SRTRANSFIN,2021-02-11,2021,1408.30,1448.00,1420.00,1441.25,1775772
407,SRTRANSFIN,2021-02-12,2021,1420.00,1461.25,1425.10,1438.25,2226804
408,SRTRANSFIN,2021-02-15,2021,1445.00,1534.95,1450.00,1513.35,4911380
409,SRTRANSFIN,2021-02-16,2021,1461.40,1519.00,1508.00,1477.80,2325039
410,SRTRANSFIN,2021-02-17,2021,1448.15,1508.70,1483.95,1459.70,2630541
411,SRTRANSFIN,2021-02-18,2021,1428.35,1478.00,1460.00,1438.70,1903207
412,SRTRANSFIN,2021-02-19,2021,1381.05,1446.00,1432.85,1404.60,2020652
413,SRTRANSFIN,2021-02-22,2021,1348.00,1424.90,1414.00,1360.15,2456316
414,SRTRANSFIN,2021-02-23,2021,1336.20,1395.00,1370.00,1377.45,2054617
415,SRTRANSFIN,2021-02-24,2021,1370.05,1406.00,1378.00,1377.95,1066375
416,SRTRANSFIN,2021-02-25,2021,1371.55,1404.75,1392.00,1380.30,2106496
417,SRTRANSFIN,2021-02-26,2021,1270.00,1349.00,1349.00,1282.95,4368614
418,SRTRANSFIN,2021-03-01,2021,1303.15,1345.80,1305.00,1333.60,1832566
419,SRTRANSFIN,2021-03-02,2021,1330.95,1376.00,1346.50,1350.55,1714090
420,SRTRANSFIN,2021-03-03,2021,1331.30,1378.90,1365.00,1362.15,1876685
421,SRTRANSFIN,2021-03-04,2021,1331.00,1371.85,1346.95,1339.35,1715294
422,SRTRANSFIN,2021-03-05,2021,1272.00,1335.70,1329.00,1289.20,2385360
423,SRTRANSFIN,2021-03-08,2021,1255.10,1337.00,1306.80,1265.85,3818979
424,SRTRANSFIN,2021-03-09,2021,1255.00,1301.70,1280.00,1270.25,2069774
425,SRTRANSFIN,2021-03-10,2021,1289.95,1329.80,1291.15,1315.40,3041247
426,SRTRANSFIN,2021-03-12,2021,1310.55,1342.00,1341.00,1325.45,2508940
427,SRTRANSFIN,2021-03-15,2021,1238.15,1341.85,1337.95,1276.60,3701236
428,SRTRANSFIN,2021-03-16,2021,1280.55,1331.80,1289.00,1322.95,2544685
429,SRTRANSFIN,2021-03-17,2021,1290.00,1328.95,1327.95,1321.60,2253306
430,SRTRANSFIN,2021-03-18,2021,1303.05,1367.70,1338.00,1325.75,2912501
431,SRTRANSFIN,2021-03-19,2021,1300.60,1379.55,1312.75,1373.95,2880477
432,SRTRANSFIN,2021-03-22,2021,1347.05,1389.95,1368.90,1381.40,1867037
433,SRTRANSFIN,2021-03-23,2021,1391.50,1434.00,1399.00,1406.30,2905964
434,SRTRANSFIN,2021-03-24,2021,1372.80,1427.00,1413.00,1401.80,2100340
435,SRTRANSFIN,2021-03-25,2021,1351.55,1407.60,1406.90,1372.00,2085071
436,SRTRANSFIN,2021-03-26,2021,1380.00,1471.50,1380.00,1429.15,3749669
437,SRTRANSFIN,2021-03-30,2021,1411.10,1445.00,1443.45,1420.60,2234811
438,SRTRANSFIN,2021-03-31,2021,1414.50,1443.30,1423.10,1422.30,1726596
439,SRTRANSFIN,2021-04-01,2021,1425.50,1479.00,1445.00,1472.70,2450892
440,SRTRANSFIN,2021-04-05,2021,1390.55,1478.30,1464.95,1420.15,2173089
441,SRTRANSFIN,2021-04-06,2021,1415.00,1459.00,1432.00,1439.20,1802336
442,SRTRANSFIN,2021-04-07,2021,1413.20,1502.50,1440.00,1485.60,2836860
443,SRTRANSFIN,2021-04-08,2021,1473.25,1510.00,1489.90,1494.20,2237390
444,SRTRANSFIN,2021-04-09,2021,1455.00,1496.80,1489.00,1469.60,2043647
445,SRTRANSFIN,2021-04-12,2021,1292.95,1415.90,1410.00,1300.90,4857960
446,SRTRANSFIN,2021-04-13,2021,1311.00,1398.60,1315.00,1382.30,4250473
447,SRTRANSFIN,2021-04-15,2021,1311.00,1388.30,1375.00,1380.65,3590357
448,SRTRANSFIN,2021-04-16,2021,1365.60,1394.95,1375.30,1378.00,2401238
449,SRTRANSFIN,2021-04-19,2021,1287.30,1353.35,1302.00,1342.65,2854467
450,SRTRANSFIN,2021-04-20,2021,1322.60,1386.00,1379.0,1345.05,2499745
451,SRTRANSFIN,2021-04-22,2021,1291.20,1332.00,1318.1,1326.25,3918786
452,SRTRANSFIN,2021-04-23,2021,1311.50,1387.85,1315.0,1380.65,3521274
453,SRTRANSFIN,2021-04-26,2021,1326.60,1379.55,1379.0,1339.10,2676531
454,SRTRANSFIN,2021-04-27,2021,1319.10,1357.85,1354.5,1325.00,1668760
455,SRTRANSFIN,2021-04-28,2021,1325.00,1414.80,1328.0,1404.80,3411963
456,SRTRANSFIN,2021-04-29,2021,1390.00,1434.50,1421.0,1416.30,2894011
457,SRTRANSFIN,2021-04-29,2021,1390.00,1434.50,1421.0,1416.30,2894011
458,SRTRANSFIN,2021-04-30,2021,1335.75,1445.00,1430.0,1345.05,4155073
